t,value,label,rolling_avg,avg_score,db4_detail,db4_score,avg_alert,db4_alert
1411,0.00000000,0,0.25000000,-0.55185608,0.83651630,0.58412613,0,0
1412,0.00000000,0,0.25000000,-0.55185608,0.22414387,-0.33724538,0,0
1413,0.00000000,0,0.25000000,-0.55185608,0.12940952,-0.47978205,0,0
1414,2.00000000,1,0.37500000,-0.42922139,0.96592583,0.77883484,0,0
1415,0.00000000,0,0.37500000,-0.42922139,1.67303261,1.84274302,0,0
1416,0.00000000,0,0.37500000,-0.42922139,0.44828774,0.00000000,0,0
1417,32.00000000,0,2.37500000,1.53293354,15.71363227,22.96813630,0,1
1418,11.00000000,0,3.06250000,2.20742430,21.45592968,31.60795896,0,1
1419,48.00000000,0,6.06250000,5.15065671,21.15314427,31.15239004,1,1
1420,28.00000000,0,7.81250000,6.86754228,20.02313374,29.45218369,1,1
1421,0.00000000,0,7.81250000,6.86754228,11.24004609,16.23720816,1,1
1422,2.00000000,0,7.75000000,6.80622494,13.45361121,19.56772359,1,1
1423,4.00000000,0,8.00000000,7.05149430,3.88228568,5.16677056,1,1
1424,2.00000000,0,8.12500000,7.17412899,1.93185165,2.23216045,1,0
1425,0.00000000,0,8.12500000,7.17412899,0.51763809,0.10434408,1,0
1426,0.00000000,0,8.06250000,7.11281165,0.96592583,0.77883484,1,0
1427,0.00000000,0,8.06250000,7.11281165,0.25881905,-0.28507334,1,0
1428,0.00000000,0,8.06250000,7.11281165,0.00000000,-0.67449076,1,0
1429,1.00000000,1,8.12500000,7.17412899,0.48296291,0.05217204,1,0
1430,5.00000000,0,8.31250000,7.35808101,1.57829826,1.70020636,1,0
1431,0.00000000,0,8.31250000,7.35808101,3.95843765,5.28134832,1,1
1432,0.00000000,0,8.31250000,7.35808101,1.25012886,1.20644485,1,0
1433,0.00000000,0,6.31250000,5.39592608,0.64704761,0.29905279,1,0
1434,1.00000000,0,5.68750000,4.78275266,0.48296291,0.05217204,1,0
1435,0.00000000,0,2.68750000,1.83952025,0.83651630,0.58412613,0,0
1436,1.00000000,1,1.00000000,0.18395203,0.70710678,0.38941742,0,0
1437,0.00000000,0,1.00000000,0.18395203,0.70710678,0.38941742,0,0
1438,0.00000000,0,0.87500000,0.06131734,0.22414387,-0.33724538,0,0
1439,0.00000000,0,0.62500000,-0.18395203,0.12940952,-0.47978205,0,0
1440,0.00000000,0,0.50000000,-0.30658671,0.00000000,-0.67449076,0,0
1441,0.00000000,0,0.50000000,-0.30658671,0.00000000,-0.67449076,0,0
1442,0.00000000,0,0.50000000,-0.30658671,0.00000000,-0.67449076,0,0
1443,0.00000000,0,0.50000000,-0.30658671,0.00000000,-0.67449076,0,0
1444,0.00000000,0,0.50000000,-0.30658671,0.00000000,-0.67449076,0,0
1445,1.00000000,1,0.50000000,-0.30658671,0.48296291,0.05217204,0,0
1446,0.00000000,0,0.18750000,-0.61317342,0.83651630,0.58412613,0,0
1447,0.00000000,0,0.18750000,-0.61317342,0.22414387,-0.33724538,0,0
1448,0.00000000,0,0.18750000,-0.61317342,0.12940952,-0.47978205,0,0
1449,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
1450,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
1451,3.00000000,1,0.31250000,-0.49053873,1.44888874,1.50549764,0,0
1452,0.00000000,0,0.25000000,-0.55185608,2.50954891,3.10135992,0,0
1453,0.00000000,0,0.25000000,-0.55185608,0.67243160,0.33724538,0,0
1454,0.00000000,0,0.25000000,-0.55185608,0.38822857,-0.09036463,0,0
1455,0.00000000,0,0.25000000,-0.55185608,0.00000000,-0.67449076,0,0
1456,4.00000000,0,0.50000000,-0.30658671,1.93185165,2.23216045,0,0
1457,0.00000000,0,0.50000000,-0.30658671,3.34606521,4.35997681,0,1
1458,16.00000000,1,1.50000000,0.67449076,8.62398208,12.30109558,0,1
1459,2.00000000,0,1.62500000,0.79712544,11.90069694,17.23121906,0,1
1460,2.00000000,1,1.75000000,0.91976013,2.87919511,3.65752714,0,0
1461,15.00000000,0,2.62500000,1.77820291,8.09025119,11.49804761,0,1
1462,40.00000000,0,5.12500000,4.23089658,7.47787875,10.57667610,1,1
1463,38.00000000,0,7.50000000,6.56095557,11.48708438,16.60890035,1,1
1464,0.00000000,0,7.50000000,6.56095557,20.88072198,30.74250528,1,1
1465,0.00000000,0,7.50000000,6.56095557,13.69384789,19.92918210,1,1
1466,2.00000000,1,7.62500000,6.68359025,5.88348768,8.17776585,1,1
1467,8.00000000,0,7.93750000,6.99017696,2.19067070,2.62157787,1,0
1468,0.00000000,0,7.93750000,6.99017696,6.24384269,8.71995362,1,1
1469,0.00000000,0,7.93750000,6.99017696,2.05196999,2.41288970,1,0
1470,18.00000000,0,9.06250000,8.09388911,9.72860862,13.96310935,1,1
1471,0.00000000,0,9.06250000,8.09388911,15.05729347,21.98061329,1,1
1472,0.00000000,0,8.81250000,7.84861975,4.03458962,5.39592608,1,1
1473,0.00000000,0,8.81250000,7.84861975,2.32937141,2.83026603,1,0
1474,0.00000000,0,7.81250000,6.86754228,0.00000000,-0.67449076,1,0
1475,0.00000000,0,7.68750000,6.74490759,0.00000000,-0.67449076,1,0
1476,0.00000000,0,7.56250000,6.62227291,0.00000000,-0.67449076,1,0
1477,5.00000000,0,6.93750000,6.00909949,2.41481457,2.95882325,1,0
1478,2.00000000,0,4.56250000,3.67904051,3.21665569,4.16526810,0,1
1479,0.00000000,0,2.18750000,1.34898152,0.55231327,0.15651613,0,0
1480,0.00000000,0,2.18750000,1.34898152,1.09533535,0.97354355,0,0
1481,0.00000000,0,2.18750000,1.34898152,0.25881905,-0.28507334,0,0
1482,2.00000000,0,2.18750000,1.34898152,0.96592583,0.77883484,0,0
1483,0.00000000,0,1.68750000,0.85844278,1.67303261,1.84274302,0,0
1484,3.00000000,1,1.87500000,1.04239481,1.89717648,2.17998840,0,0
1485,0.00000000,0,1.87500000,1.04239481,2.25072987,2.71194249,0,0
1486,0.00000000,0,0.75000000,-0.06131734,0.67243160,0.33724538,0,0
1487,0.00000000,0,0.75000000,-0.06131734,0.38822857,-0.09036463,0,0
1488,1.00000000,0,0.81250000,0.00000000,0.48296291,0.05217204,0,0
1489,6.00000000,1,1.18750000,0.36790405,2.06126118,2.42686916,0,0
1490,2.00000000,1,1.31250000,0.49053873,3.82902813,5.08663961,0,1
1491,0.00000000,0,1.31250000,0.49053873,0.19875988,-0.37543797,0,0
1492,4.00000000,0,1.56250000,0.73580810,3.15659652,4.07490347,0,1
1493,1.00000000,1,1.31250000,0.49053873,2.60428326,3.24389658,0,0
1494,13.00000000,1,2.00000000,1.16502949,6.33857704,8.86249028,0,1
1495,0.00000000,0,2.00000000,1.16502949,10.13292999,14.57144861,0,1
1496,6.00000000,1,2.37500000,1.53293354,5.94105729,8.26438470,0,1
1497,2.00000000,0,2.50000000,1.65556823,2.37084820,2.89267175,0,0
1498,2.00000000,0,2.50000000,1.65556823,0.63775643,0.28507334,0,0
1499,2.00000000,1,2.62500000,1.77820291,0.51763809,0.10434408,0,0
1500,0.00000000,0,2.43750000,1.59425089,0.96592583,0.77883484,0,0
1501,0.00000000,0,2.43750000,1.59425089,0.70710678,0.38941742,0,0
1502,8.00000000,1,2.93750000,2.08478962,4.12252235,5.52822907,0,1
1503,0.00000000,0,2.93750000,2.08478962,6.69213043,9.39444437,0,1
1504,0.00000000,0,2.87500000,2.02347228,1.79315094,2.02347228,0,0
1505,0.00000000,0,2.50000000,1.65556823,1.03527618,0.88317893,0,0
1506,6.00000000,1,2.75000000,1.90083759,2.89777748,3.68548605,0,0
1507,7.00000000,1,3.18750000,2.33005899,1.63835743,1.79057098,0,0
1508,2.00000000,1,3.06250000,2.20742430,3.54482509,4.65902960,0,1
1509,0.00000000,0,3.00000000,2.14610696,0.67243160,0.33724538,0,0
1510,0.00000000,0,2.18750000,1.34898152,1.35415439,1.36296098,0,0
1511,0.00000000,0,2.18750000,1.34898152,0.25881905,-0.28507334,0,0
1512,0.00000000,0,1.81250000,0.98107747,0.00000000,-0.67449076,0,0
1513,0.00000000,0,1.68750000,0.85844278,0.00000000,-0.67449076,0,0
1514,0.00000000,0,1.56250000,0.73580810,0.00000000,-0.67449076,0,0
1515,2.00000000,1,1.56250000,0.73580810,0.96592583,0.77883484,0,0
1516,0.00000000,0,1.56250000,0.73580810,1.67303261,1.84274302,0,0
1517,0.00000000,0,1.56250000,0.73580810,0.44828774,0.00000000,0,0
1518,4.00000000,1,1.31250000,0.49053873,2.19067070,2.62157787,0,0
1519,0.00000000,0,1.31250000,0.49053873,3.34606521,4.35997681,0,1
1520,0.00000000,0,1.31250000,0.49053873,0.89657547,0.67449076,0,0
1521,15.00000000,1,2.25000000,1.41029886,7.76208179,11.00428610,0,1
1522,0.00000000,0,1.87500000,1.04239481,12.54774456,18.20476262,0,1
1523,4.00000000,1,1.68750000,0.85844278,5.29400967,7.29084114,0,1
1524,2.00000000,1,1.68750000,0.85844278,0.43899655,-0.01397946,0,0
1525,2.00000000,1,1.81250000,0.98107747,0.18946869,-0.38941742,0,0
1526,0.00000000,0,1.81250000,0.98107747,0.70710678,0.38941742,0,0
1527,2.00000000,1,1.93750000,1.10371215,1.67303261,1.84274302,0,0
1528,0.00000000,0,1.93750000,1.10371215,1.41421356,1.45332560,0,0
1529,6.00000000,0,2.31250000,1.47161620,3.34606521,4.35997681,0,1
1530,5.00000000,1,2.62500000,1.77820291,2.34546421,2.85447916,0,0
1531,0.00000000,0,2.50000000,1.65556823,2.83771831,3.59512142,0,0
1532,0.00000000,0,2.50000000,1.65556823,1.89717648,2.17998840,0,0
1533,2.00000000,0,2.62500000,1.77820291,1.61297344,1.75237840,0,0
1534,0.00000000,0,2.37500000,1.53293354,1.67303261,1.84274302,0,0
1535,12.00000000,0,3.12500000,2.26874165,6.24384269,8.71995362,0,1
1536,0.00000000,0,3.12500000,2.26874165,9.77937660,14.03949452,0,1
1537,5.00000000,1,2.50000000,1.65556823,5.10454098,7.00576780,0,1
1538,2.00000000,0,2.62500000,1.77820291,1.66374142,1.82876357,0,0
1539,0.00000000,0,2.37500000,1.53293354,0.55231327,0.15651613,0,0
1540,1.00000000,0,2.31250000,1.47161620,1.57829826,1.70020636,0,0
1541,4.00000000,1,2.43750000,1.59425089,1.35415439,1.36296098,0,0
1542,0.00000000,0,2.43750000,1.59425089,3.12192135,4.02273143,0,1
1543,2.00000000,1,2.43750000,1.59425089,1.99191082,2.32252507,0,0
1544,2.00000000,0,2.56250000,1.71688557,0.18946869,-0.38941742,0,0
1545,4.00000000,1,2.43750000,1.59425089,0.70710678,0.38941742,0,0
1546,2.00000000,0,2.25000000,1.41029886,1.67303261,1.84274302,0,0
1547,0.00000000,0,2.25000000,1.41029886,0.51763809,0.10434408,0,0
1548,9.00000000,1,2.81250000,1.96215494,5.31259204,7.31880005,0,1
1549,0.00000000,0,2.68750000,1.83952025,7.26982769,10.26364385,0,1
1550,0.00000000,0,2.68750000,1.83952025,2.01729481,2.36071766,0,0
1551,0.00000000,0,1.93750000,1.10371215,1.16468570,1.07788764,0,0
1552,4.00000000,1,2.18750000,1.34898152,1.93185165,2.23216045,0,0
1553,0.00000000,0,1.87500000,1.04239481,3.34606521,4.35997681,0,1
1554,0.00000000,0,1.75000000,0.91976013,0.89657547,0.67449076,0,0
1555,1.00000000,1,1.81250000,0.98107747,1.00060100,0.83100688,0,0
1556,0.00000000,0,1.75000000,0.91976013,0.83651630,0.58412613,0,0
1557,10.00000000,1,2.12500000,1.28766418,5.05377300,6.92938263,0,1
1558,0.00000000,0,2.12500000,1.28766418,8.23575351,11.71696945,0,1
1559,4.00000000,1,2.25000000,1.41029886,4.17329033,5.60461424,0,1
1560,0.00000000,0,2.12500000,1.28766418,2.05196999,2.41288970,0,0
1561,0.00000000,0,1.87500000,1.04239481,0.89657547,0.67449076,0,0
1562,10.00000000,1,2.37500000,1.53293354,5.34726722,7.37097210,0,1
1563,0.00000000,0,2.37500000,1.53293354,8.36516304,11.91167816,0,1
1564,2.00000000,1,1.93750000,1.10371215,3.20736451,4.15128864,0,1
1565,0.00000000,0,1.93750000,1.10371215,0.37893738,-0.10434408,0,0
1566,1.00000000,1,2.00000000,1.16502949,0.93125065,0.72666280,0,0
1567,0.00000000,0,2.00000000,1.16502949,0.57769726,0.19470871,0,0
1568,0.00000000,0,1.75000000,0.91976013,0.22414387,-0.33724538,0,0
1569,0.00000000,0,1.75000000,0.91976013,0.12940952,-0.47978205,0,0
1570,2.00000000,1,1.87500000,1.04239481,0.96592583,0.77883484,0,0
1571,0.00000000,0,1.81250000,0.98107747,1.67303261,1.84274302,0,0
1572,13.00000000,1,2.62500000,1.77820291,6.72680561,9.44661642,0,1
1573,1.00000000,1,2.06250000,1.22634684,10.13292999,14.57144861,0,1
1574,0.00000000,0,2.06250000,1.22634684,2.07735398,2.45108229,0,0
1575,0.00000000,0,1.81250000,0.98107747,1.90646766,2.19396786,0,0
1576,11.00000000,1,2.50000000,1.65556823,5.44200157,7.51350877,0,1
1577,0.00000000,0,2.50000000,1.65556823,9.20167934,13.17029505,0,1
1578,6.00000000,1,2.25000000,1.41029886,5.36336003,7.39518523,0,1
1579,0.00000000,0,2.25000000,1.41029886,3.59559307,4.73541477,0,1
1580,1.00000000,0,2.18750000,1.34898152,1.82782612,2.07564432,0,0
1581,0.00000000,0,2.18750000,1.34898152,0.06005917,-0.58412613,0,0
1582,0.00000000,0,2.12500000,1.28766418,0.22414387,-0.33724538,0,0
1583,4.00000000,1,2.37500000,1.53293354,2.06126118,2.42686916,0,0
1584,9.00000000,1,2.93750000,2.08478962,1.00060100,0.83100688,0,0
1585,7.00000000,0,3.37500000,2.51401101,3.25133087,4.21744014,0,1
1586,22.00000000,1,4.62500000,3.74035785,7.30450287,10.31581589,0,1
1587,36.00000000,1,6.87500000,5.94778215,1.71699897,1.90889452,1,0
1588,25.00000000,1,7.62500000,6.68359025,12.20348235,17.68678798,1,1
1589,18.00000000,1,8.68750000,7.72598506,1.30338641,1.28657580,1,0
1590,24.00000000,0,10.18750000,9.19760127,6.79615596,9.55096050,1,1
1591,4.00000000,0,10.43750000,9.44287063,10.87471195,15.68752883,1,1
1592,12.00000000,1,10.50000000,9.50418797,10.15831398,14.60964120,1,1
1593,6.00000000,0,10.87500000,9.87209203,3.13801415,4.04694456,1,1
1594,0.00000000,0,10.50000000,9.50418797,1.81173332,2.05143119,1,0
1595,0.00000000,0,10.50000000,9.50418797,2.89777748,3.68548605,1,0
1596,3.00000000,1,10.62500000,9.62682266,2.22534587,2.67374991,1,0
1597,0.00000000,0,10.62500000,9.62682266,2.50954891,3.10135992,1,0
1598,3.00000000,1,10.81250000,9.81077468,2.12132034,2.51723378,1,0
1599,0.00000000,0,10.56250000,9.56550532,2.12132034,2.51723378,1,0
1600,6.00000000,1,10.37500000,9.38155329,3.57020908,4.69722219,1,1
1601,4.00000000,1,10.18750000,9.19760127,2.69901760,3.38643325,1,0
1602,0.00000000,0,8.81250000,7.84861975,2.00120201,2.33650453,1,0
1603,7.00000000,1,7.00000000,6.07041684,5.05377300,6.92938263,1,1
1604,0.00000000,0,5.43750000,4.53748329,5.33797604,7.35699264,1,1
1605,0.00000000,0,4.31250000,3.43377114,1.56900708,1.68622690,0,0
1606,2.00000000,1,2.93750000,2.08478962,1.87179248,2.14179582,0,0
1607,1.00000000,0,2.75000000,1.90083759,1.19006969,1.11608022,0,0
1608,0.00000000,0,2.00000000,1.16502949,0.38822857,-0.09036463,0,0
1609,2.00000000,1,1.75000000,0.91976013,1.44888874,1.50549764,0,0
1610,0.00000000,0,1.75000000,0.91976013,1.54362308,1.64803431,0,0
1611,0.00000000,0,1.75000000,0.91976013,0.44828774,0.00000000,0,0
1612,1.00000000,0,1.62500000,0.79712544,0.74178196,0.44158946,0,0
1613,0.00000000,0,1.62500000,0.79712544,0.83651630,0.58412613,0,0
1614,0.00000000,0,1.43750000,0.61317342,0.22414387,-0.33724538,0,0
1615,0.00000000,0,1.43750000,0.61317342,0.12940952,-0.47978205,0,0
1616,0.00000000,0,1.06250000,0.24526937,0.00000000,-0.67449076,0,0
1617,1.00000000,1,0.87500000,0.06131734,0.48296291,0.05217204,0,0
1618,3.00000000,0,1.06250000,0.24526937,0.61237244,0.24688075,0,0
1619,0.00000000,0,0.62500000,-0.18395203,2.28540504,2.76411454,0,0
1620,0.00000000,0,0.62500000,-0.18395203,0.80184113,0.53195409,0,0
1621,0.00000000,0,0.62500000,-0.18395203,0.38822857,-0.09036463,0,0
1622,0.00000000,0,0.50000000,-0.30658671,0.00000000,-0.67449076,0,0
1623,10.00000000,1,1.06250000,0.24526937,4.82962913,6.59213725,0,1
1624,0.00000000,0,1.06250000,0.24526937,8.36516304,11.91167816,0,1
1625,0.00000000,0,0.93750000,0.12263468,2.24143868,2.69796304,0,0
1626,0.00000000,0,0.93750000,0.12263468,1.29409523,1.27259635,0,0
1627,9.00000000,1,1.50000000,0.67449076,4.34666622,5.86547445,0,1
1628,4.00000000,1,1.68750000,0.85844278,5.59679508,7.74641006,0,1
1629,0.00000000,0,1.68750000,0.85844278,1.32877040,1.32476839,0,0
1630,4.00000000,1,1.93750000,1.10371215,3.99311283,5.33352036,0,1
1631,9.00000000,1,2.50000000,1.65556823,1.51823909,1.60984173,0,0
1632,7.00000000,0,2.93750000,2.08478962,3.25133087,4.21744014,0,1
1633,6.00000000,1,3.25000000,2.39137633,0.42290374,-0.03819259,0,0
1634,4.00000000,0,3.31250000,2.45269367,0.35355339,-0.14253667,0,0
1635,0.00000000,0,3.31250000,2.45269367,1.09533535,0.97354355,0,0
1636,8.00000000,1,3.81250000,2.94323240,5.53673591,7.65604543,0,1
1637,0.00000000,0,3.81250000,2.94323240,6.17449234,8.61560953,0,1
1638,0.00000000,0,3.81250000,2.94323240,1.79315094,2.02347228,0,0
1639,0.00000000,0,3.18750000,2.33005899,1.03527618,0.88317893,0,0
1640,12.00000000,1,3.93750000,3.06586709,5.79555496,8.04546286,0,1
1641,4.00000000,1,4.18750000,3.31113646,8.10634399,11.52226074,0,1
1642,1.00000000,1,4.25000000,3.37245380,0.17337589,-0.41363055,0,0
1643,0.00000000,0,3.68750000,2.82059772,1.61297344,1.75237840,0,0
1644,0.00000000,0,3.43750000,2.57532835,0.74178196,0.44158946,0,0
1645,0.00000000,0,3.43750000,2.57532835,0.12940952,-0.47978205,0,0
1646,0.00000000,0,3.18750000,2.33005899,0.00000000,-0.67449076,0,0
1647,0.00000000,0,2.62500000,1.77820291,0.00000000,-0.67449076,0,0
1648,77.00000000,0,7.00000000,6.07041684,37.18814431,55.27854494,1,1
1649,29.00000000,0,8.43750000,7.48071570,50.40583091,75.16578867,1,1
1650,21.00000000,0,9.50000000,8.52311051,3.14232621,4.05343245,1,1
1651,9.00000000,1,10.06250000,9.07496658,3.24452925,4.20720647,1,1
1652,4.00000000,1,9.81250000,8.82969721,2.86310230,3.63331401,1,0
1653,0.00000000,0,9.81250000,8.82969721,1.38882957,1.41513302,1,0
1654,14.00000000,1,10.68750000,9.68814000,8.82274196,12.60014837,1,1
1655,25.00000000,1,12.25000000,11.22107354,0.88048267,0.65027763,1,0
1656,3.00000000,1,11.68750000,10.66921747,16.32600470,23.88950782,1,1
1657,21.00000000,1,12.75000000,11.71161228,15.04800228,21.96663384,1,1
1658,3.00000000,1,12.87500000,11.83424696,12.21028397,17.69702166,1,1
1659,0.00000000,0,12.87500000,11.83424696,2.58570089,3.21593767,1,0
1660,5.00000000,0,13.18750000,12.14083367,5.80484614,8.05944231,1,1
1661,2.00000000,0,13.31250000,12.26346835,2.82842712,3.58114196,1,0
1662,0.00000000,0,13.31250000,12.26346835,0.55231327,0.15651613,1,0
1663,1.00000000,1,13.37500000,12.32478570,1.57829826,1.70020636,1,0
1664,8.00000000,1,9.06250000,8.09388911,3.28600605,4.26961218,1,1
1665,0.00000000,0,7.25000000,6.31568620,6.46798656,9.05719900,1,1
1666,3.00000000,1,6.12500000,5.21197405,3.37144921,4.39816939,1,1
1667,0.00000000,0,5.56250000,4.66011797,1.47427273,1.54369023,1,0
1668,0.00000000,0,5.31250000,4.41484861,0.67243160,0.33724538,1,0
1669,0.00000000,0,5.31250000,4.41484861,0.38822857,-0.09036463,1,0
1670,0.00000000,0,4.43750000,3.55640582,0.00000000,-0.67449076,0,0
1671,6.00000000,1,3.25000000,2.39137633,2.89777748,3.68548605,0,0
1672,2.00000000,1,3.18750000,2.33005899,4.05317200,5.42388499,0,1
1673,0.00000000,0,1.87500000,1.04239481,0.32816940,-0.18072925,0,0
1674,6.00000000,1,2.06250000,1.22634684,4.12252235,5.52822907,0,1
1675,10.00000000,1,2.68750000,1.83952025,0.06935035,-0.57014668,0,0
1676,7.00000000,1,2.81250000,1.96215494,3.63955944,4.80156627,0,1
1677,4.00000000,1,2.93750000,2.08478962,0.90586666,0.68847022,0,0
1678,0.00000000,0,2.93750000,2.08478962,0.48296291,0.05217204,0,0
1679,4.00000000,1,3.12500000,2.26874165,3.73429378,4.94410294,0,1
1680,0.00000000,0,2.62500000,1.77820291,2.82842712,3.58114196,0,0
1681,0.00000000,0,2.62500000,1.77820291,0.89657547,0.67449076,0,0
1682,6.00000000,1,2.81250000,1.96215494,3.41541557,4.46432089,0,1
1683,1.00000000,1,2.87500000,2.02347228,4.53613491,6.15054779,0,1
1684,1.00000000,1,2.93750000,2.08478962,0.99130982,0.81702743,0,0
1685,10.00000000,0,3.56250000,2.69796304,4.99371383,6.83901801,0,1
1686,3.00000000,0,3.75000000,2.88191506,6.56272091,9.19973566,0,1
1687,0.00000000,0,3.37500000,2.51401101,0.13870071,-0.46580259,0,0
1688,0.00000000,0,3.25000000,2.39137633,1.96652683,2.28433249,0,0
1689,0.00000000,0,3.25000000,2.39137633,0.38822857,-0.09036463,0,0
1690,0.00000000,0,2.87500000,2.02347228,0.00000000,-0.67449076,0,0
1691,28.00000000,1,4.00000000,3.12718443,13.52296157,19.67206768,0,1
1692,0.00000000,0,3.56250000,2.69796304,23.42245650,34.56678221,0,1
1693,4.00000000,1,3.56250000,2.69796304,8.20787996,11.67503108,0,1
1694,0.00000000,0,3.56250000,2.69796304,0.27740142,-0.25711442,0,0
1695,7.00000000,1,3.75000000,2.88191506,4.27731586,5.76113037,0,1
1696,2.00000000,1,3.87500000,3.00454975,4.37205021,5.90366704,0,1
1697,0.00000000,0,3.87500000,3.00454975,0.10402553,-0.51797463,0,0
1698,2.00000000,1,3.62500000,2.75928038,2.32008022,2.81628658,0,0
1699,0.00000000,0,3.56250000,2.69796304,1.41421356,1.45332560,0,0
1700,0.00000000,0,3.50000000,2.63664570,0.44828774,0.00000000,0,0
1701,0.00000000,0,2.87500000,2.02347228,0.25881905,-0.28507334,0,0
1702,0.00000000,0,2.68750000,1.83952025,0.00000000,-0.67449076,0,0
1703,2.00000000,0,2.81250000,1.96215494,0.96592583,0.77883484,0,0
1704,3.00000000,0,3.00000000,2.14610696,0.22414387,-0.33724538,0,0
1705,0.00000000,0,3.00000000,2.14610696,2.06126118,2.42686916,0,0
1706,13.00000000,1,3.81250000,2.94323240,7.20976852,10.17327922,0,1
1707,0.00000000,0,2.06250000,1.22634684,10.48648338,15.10340270,0,1
1708,4.00000000,0,2.31250000,1.47161620,4.84572194,6.61635038,0,1
1709,0.00000000,0,2.06250000,1.22634684,1.66374142,1.82876357,0,0
1710,16.00000000,1,3.06250000,2.20742430,8.62398208,12.30109558,0,1
1711,32.00000000,0,4.62500000,3.74035785,2.58819045,3.21968346,0,0
1712,22.00000000,1,5.87500000,4.96670468,12.55703574,18.21874207,1,1
1713,0.00000000,0,5.87500000,4.96670468,9.16020254,13.10788934,1,1
1714,1.00000000,1,5.81250000,4.90538734,9.55523273,13.70224914,1,1
1715,0.00000000,0,5.81250000,4.90538734,2.01049319,2.35048399,1,0
1716,14.00000000,0,6.68750000,5.76383013,6.98562465,9.83603384,1,1
1717,3.00000000,0,6.87500000,5.94778215,10.13292999,14.57144861,1,1
1718,8.00000000,1,7.37500000,6.43832089,4.49216855,6.08439629,1,1
1719,0.00000000,0,7.25000000,6.31568620,4.20796551,5.65678628,1,1
1720,7.00000000,1,7.50000000,6.56095557,5.56211990,7.69423802,1,1
1721,0.00000000,0,7.50000000,6.56095557,4.82033795,6.57815780,1,1
1722,10.00000000,1,7.31250000,6.37700354,6.39863621,8.95285491,1,1
1723,0.00000000,0,7.31250000,6.37700354,7.45929638,10.54871718,1,1
1724,0.00000000,0,7.06250000,6.13173418,2.24143868,2.69796304,1,0
1725,4.00000000,1,7.31250000,6.37700354,3.22594688,4.17924755,1,1
1726,3.00000000,0,6.50000000,5.57987810,1.89717648,2.17998840,1,0
1727,0.00000000,0,4.50000000,3.61772316,1.61297344,1.75237840,0,0
1728,0.00000000,0,3.12500000,2.26874165,1.19006969,1.11608022,0,0
1729,4.00000000,1,3.37500000,2.51401101,2.32008022,2.81628658,0,0
1730,1.00000000,0,3.37500000,2.51401101,2.86310230,3.63331401,0,0
1731,0.00000000,0,3.37500000,2.51401101,0.06005917,-0.58412613,0,0
1732,2.00000000,1,2.62500000,1.77820291,1.70770778,1.89491507,0,0
1733,8.00000000,1,2.93750000,2.08478962,2.32008022,2.81628658,0,0
1734,7.00000000,1,2.87500000,2.02347228,2.86310230,3.63331401,0,0
1735,0.00000000,0,2.87500000,2.02347228,3.80364414,5.04844702,0,1
1736,1.00000000,0,2.50000000,1.65556823,3.08724617,3.97055939,0,0
1737,0.00000000,0,2.50000000,1.65556823,0.06935035,-0.57014668,0,0
1738,6.00000000,1,2.25000000,1.41029886,3.12192135,4.02273143,0,1
1739,0.00000000,0,2.25000000,1.41029886,4.88968830,6.68250188,0,1
1740,0.00000000,0,2.25000000,1.41029886,1.34486321,1.34898152,0,0
1741,1.00000000,0,2.06250000,1.22634684,1.25942005,1.22042431,0,0
1742,2.00000000,1,2.00000000,1.16502949,0.12940952,-0.47978205,0,0
1743,0.00000000,0,2.00000000,1.16502949,1.44888874,1.50549764,0,0
1744,0.00000000,0,2.00000000,1.16502949,0.57769726,0.19470871,0,0
1745,2.00000000,0,1.87500000,1.04239481,1.22474487,1.16825226,0,0
1746,0.00000000,0,1.81250000,0.98107747,1.67303261,1.84274302,0,0
1747,0.00000000,0,1.81250000,0.98107747,0.44828774,0.00000000,0,0
1748,0.00000000,0,1.68750000,0.85844278,0.25881905,-0.28507334,0,0
1749,3.00000000,1,1.37500000,0.55185608,1.44888874,1.50549764,0,0
1750,2.00000000,1,1.06250000,0.24526937,1.54362308,1.64803431,0,0
1751,0.00000000,0,1.06250000,0.24526937,1.00060100,0.83100688,0,0
1752,1.00000000,1,1.06250000,0.24526937,1.31947922,1.31078893,0,0
1753,0.00000000,0,1.06250000,0.24526937,0.57769726,0.19470871,0,0
1754,0.00000000,0,0.68750000,-0.12263468,0.22414387,-0.33724538,0,0
1755,0.00000000,0,0.68750000,-0.12263468,0.12940952,-0.47978205,0,0
1756,6.00000000,1,1.06250000,0.24526937,2.89777748,3.68548605,0,0
1757,0.00000000,0,1.00000000,0.18395203,5.01909782,6.87721059,0,1
1758,1.00000000,1,0.93750000,0.12263468,1.82782612,2.07564432,0,0
1759,2.00000000,0,1.06250000,0.24526937,0.90586666,0.68847022,0,0
1760,4.00000000,1,1.31250000,0.49053873,0.48296291,0.05217204,0,0
1761,14.00000000,1,2.06250000,1.22634684,3.99311283,5.33352036,0,1
1762,0.00000000,0,2.06250000,1.22634684,10.55583374,15.20774679,0,1
1763,3.00000000,1,2.25000000,1.41029886,5.10454098,7.00576780,0,1
1764,2.00000000,0,2.37500000,1.53293354,0.26811023,-0.27109388,0,0
1765,3.00000000,0,2.37500000,1.53293354,0.44828774,0.00000000,0,0
